Model,cv_results,Train_Accuracy,Precision,Recall,F1_score,Val_Accuracy
ExtraTrees_clf,0.9597649458449395,0.995311936530833,0.9953142554392077,0.9953119365308329,0.9953119310438102,0.876
AdaBoost_clf,0.9275290053740178,0.9462675802380094,0.9462696695347794,0.9462675802380094,0.9462675173482871,0.908
